"candidat";"vote";"DimACP1_1";"DimACP1_2";"DimACP2_1";"DimACP2_2";"Médiane";"Écart inter-quartile";"Rapport interdécile";"Écart-type";"Gini";"Rapport interdécile (log)";"inegalitesH"
"LePen";15,7369959931141;-2,40079435143508;0,720160649660307;2,94067005446565;-0,408744086184171;19095;16112,5;6;18051,94;0,37;1,79175946922805;"supérieur"
"LePen";14,4491098749768;-3,98296172062854;0,352957201675089;4,29263338926284;-0,729777568566409;21133;16757;6,6;15609,2;0,3438;1,88706964903238;"inférieur"
"LePen";14,9442846763264;3,05163713164044;-2,82239214660674;-2,4290861359612;1,48705553126209;13765;16,2;24261,82;20039,59;0,4407;10,0966592002942;"supérieur"
"LePen";13,5884743901229;-0,0154815030250152;-1,58693569092146;3,51688120991677;0,215816410926138;20175;13750;4,6;11169,78;0,286;1,52605630349505;"inférieur"
"LePen";12,3640492410777;-0,513985733576423;-2,18113163952299;4,83040144903026;-2,63036167237469;25051;24706;7;33436,15;0,4255;1,94591014905531;"supérieur"
"LePen";13,473773191454;-0,97332954329708;-2,79113268868822;3,89925483815923;-1,02066142724664;21851;16265;5,5;26136,82;0,388;1,70474809223843;"supérieur"
"LePen";6,85316174986111;-2,56584394326968;-3,15260965986301;6,48193610116188;-2,64434527365901;30423;28386;7;41709,58;0,4145;1,94591014905531;"supérieur"
"LePen";8,30054695628097;-2,50306752664057;-2,8486523212118;5,48926466084396;-1,65862465173413;32042;33670;8,6;90696,95;0,4765;2,15176220325946;"supérieur"
"LePen";14,2632841426002;0,848748605742151;-3,1803007752609;3,84772994365677;-0,611899858404707;25909;16655;3,8;16207,68;0,2868;1,33500106673234;"inférieur"
"LePen";15,5978448459142;-0,727778502208266;-2,96643917323916;1,77997776995681;1,54028614206072;23800;15393;4;14829,91;0,2922;1,38629436111989;"inférieur"
"LePen";13,7416678269829;-2,45252373524065;-2,00356116965865;4,15251696346199;-0,190143630005307;26064;18433,5;4,4;21921,74;0,333;1,48160454092422;"inférieur"
"LePen";9,57032138589435;-2,58930824527163;-3,26698491464374;7,51663291712588;-3,45667784048324;29534;22421;4,6;22812,93;0,3264;1,52605630349505;"inférieur"
"LePen";13,3879474958336;-2,87240368742204;-2,78552826655637;2,70620421110483;0,17760561194409;24977;16,2;24261,82;20039,59;0,4407;10,0966592002942;"supérieur"
"LePen";15,4053558732778;-2,09686313932209;-2,15015592363801;3,39424466201741;-0,487142859893584;25349;16482;3,8;18555,75;0,2977;1,33500106673234;"inférieur"
"LePen";17,6259018454406;0,184664647821264;-3,83578466643435;2,17426754144227;0,512894612139162;25299;18678;5,3;21442,98;0,3486;1,66770682055808;"inférieur"
"LePen";16,7227177052647;-1,62373199851127;-0,440733520445388;3,43595835899229;-0,0497437587730131;24494;18191;4,3;24214,61;0,3493;1,45861502269952;"inférieur"
"LePen";17,6952700060466;-0,455241264674628;-0,414705171127491;-3,1662191787669;1,49367891727688;16923;16,2;24261,82;20039,59;0,4407;10,0966592002942;"supérieur"
"LePen";17,8275960110201;-1,6382782489254;-0,43540340371407;3,08430121749148;-0,845991409270916;22519;16439;4,7;31761,38;0,3566;1,54756250871601;"inférieur"
"LePen";13,2299793393775;-2,29154606143799;0,0179589725360433;1,74635797703609;-0,408786888492679;22395;20511;9,4;19467,12;0,3895;2,24070968927596;"supérieur"
"LePen";20,4280204547252;14,1130484866098;-5,33644441451257;-6,11776630656221;-8,52339823095856;23139;16,2;24261,82;20039,59;0,4407;10,0966592002942;"supérieur"
"LePen";14,7583772025952;-1,14355482249518;-2,3212684075091;4,18635517857898;-0,23048684674851;27193;21655;5,4;27610,81;0,3684;1,68639895357023;"supérieur"
"LePen";13,0348410063106;-1,27695335327296;-1,1679485391845;3,78701071623792;-0,500213934976088;27930;20503;4,7;22129,73;0,3294;1,54756250871601;"inférieur"
"LePen";13,9020500693361;-0,030476293238093;-2,81346400555044;4,80079417883981;-1,0590842303142;26356;17023;3,7;17860,33;0,2889;1,30833281965018;"inférieur"
"LePen";17,1718539850354;-0,31910132477775;-2,28278579253787;1,66392324937852;0,258272521024017;28818;16,2;24261,82;20039,59;0,4407;10,0966592002942;"supérieur"
"LePen";17,3464574869552;-8,09207357340471;20,11165426168;-5,5550751714793;2,35485006040636;NA;16,2;24261,82;20039,59;0,4407;10,0966592002942;"supérieur"
"LePen";15,8346899395759;-1,58400818090148;-1,68002642493221;2,81850322187848;0,588650323816775;26230;18118;4,6;22115,52;0,3403;1,52605630349505;"inférieur"
"LePen";14,46545059274;-0,222920406945918;-1,42774400041707;1,3064091069261;-0,121196195097402;24854,5;23023;5,8;43972,98;0,4049;1,75785791755237;"supérieur"
"LePen";16,1508776242245;-2,46246431184309;-0,321389444898043;4,4360310233498;-1,3687797875945;27706;16370;3,5;16185,65;0,2776;1,25276296849537;"inférieur"
"LePen";20,301205731092;-4,24303356228643;0,463293303012235;3,84880456798134;0,510721082809484;22743;13376;3,8;14001,18;0,2812;1,33500106673234;"inférieur"
"LePen";18,5260996850307;-0,63442058563505;-0,484439662527878;2,39542469473186;-0,184083920548382;19412;17145;7,9;18847,49;0,3923;2,06686275947298;"supérieur"
"LePen";19,3169733779545;-0,35169783039198;-2,48677360451262;2,85902603674561;-0,962384140092392;25312;16408;4,2;21209,46;0,3222;1,43508452528932;"inférieur"
"LePen";15,6265351991138;2,55294091554;-0,621553121869825;-3,46193535372801;-1,29098954435606;13522;15510;48,9;14897,98;0,4488;3,88977739648083;"supérieur"
"LePen";19,812656200145;1,56654172942922;-0,596277938152338;-1,31531355601305;0,648151829114093;15020;12646;8,3;11265,2;0,3617;2,11625551480255;"supérieur"
"LePen";15,0797079800192;-1,66371706889541;-1,2824095334719;4,01956220164846;-0,450413886661546;23105;15147;4;41502,15;0,3339;1,38629436111989;"inférieur"
"LePen";10,5436493070483;1,10603394451565;-2,12965319269627;3,13380953585106;-2,62222268700679;36599;16,2;24261,82;20039,59;0,4407;10,0966592002942;"supérieur"
"LePen";14,5129549177752;-0,77431345477576;-2,29622663876085;3,56021767768556;-0,544242014079519;NA;16,2;24261,82;20039,59;0,4407;10,0966592002942;"supérieur"
"LePen";18,974042636394;-3,24320215527134;-0,310818448542558;4,59856815177188;-0,259935184123852;24319;18182;4,5;21680,09;0,3277;1,50407739677627;"inférieur"
"LePen";25,1325971538069;10,8709462002644;-5,26813701727851;-3,87833515618171;-7,82763918363822;NA;16,2;24261,82;20039,59;0,4407;10,0966592002942;"supérieur"
"LePen";15,1989396650664;-1,36840582655188;-1,29980166509391;2,76792052235496;0,983416181717024;23600;18315;5,8;25155,83;0,3543;1,75785791755237;"inférieur"
"LePen";9,7149513790178;3,54353800646181;-0,715718708569828;-0,549521774989917;-1,53044874638932;12504;16837;18,5;16086,06;0,4716;2,91777073208428;"supérieur"
"LePen";14,8055815256366;-2,02023487468055;3,00410968310568;1,57150094306327;-0,830409412934805;13671,5;16,2;24261,82;20039,59;0,4407;10,0966592002942;"supérieur"
"LePen";12,1529507899591;-7,39442913826676;2,44269196024455;5,68728542052775;0,0341530611436109;28199,5;16,2;24261,82;20039,59;0,4407;10,0966592002942;"supérieur"
"LePen";21,3100609562714;-0,689625878753739;0,0530515660579175;-2,60819174196955;1,4022168998307;17967;12008;5,2;10800,01;0,3037;1,64865862558738;"inférieur"
"LePen";24,7957063176055;1,0793039139839;-1,87218201481227;-2,55976803411329;2,18893069180697;17765;10778;4;10466,93;0,276;1,38629436111989;"inférieur"
"LePen";21,4246774909062;-0,205693703262304;0,27649874447053;-1,112090058485;1,56463508746729;17122;13197;5,6;11755,98;0,3328;1,7227665977411;"inférieur"
"LePen";16,0974256026963;1,33504696367686;-3,29876617412186;2,2105700339182;1,08572784247161;21047;15425;4,8;12764,73;0,306;1,56861591791385;"inférieur"
"LePen";14,7503518145514;0,656023606633789;2,32821923897036;-0,992723288759045;0,163092177570445;13369;15551;16,4;12613,03;0,4207;2,79728133483015;"supérieur"
"LePen";16,4893328730281;-0,511612990314866;0,247198719552285;0,602918025333203;0,39135645859697;18707;14099;5,6;15863,97;0,3524;1,7227665977411;"inférieur"
"LePen";17,279927686916;-1,37982972924673;-0,60872320013075;1,62504095681735;-0,296036173653948;22761;16356;5,2;16225,87;0,3288;1,64865862558738;"inférieur"
"LePen";16,2674020083277;-0,207277732392227;1,09029793261765;-1,04286483031337;0,536853847341945;16947;15385;8,5;15060,63;0,3879;2,14006616349627;"supérieur"
"LePen";17,3137583490967;-2,21345021856423;0,533468029905575;2,26281944197495;-2,82609342751764;23879;16,2;24261,82;20039,59;0,4407;10,0966592002942;"supérieur"
"LePen";18,9028559844158;-0,376464318896247;-1,15730647529113;2,80036671740091;-0,792768486869744;24475,5;16,2;24261,82;20039,59;0,4407;10,0966592002942;"supérieur"
"LePen";25,8733382532429;1,76651767176485;-1,32195293725211;-0,900169733235026;0,634521514346365;13059;13937,5;10,1;11312;0,3987;2,31253542384721;"supérieur"
"LePen";20,9999471690536;-0,747010918403796;2,93685864954109;0,157853273755854;-0,56898701922298;16611;14074;7,7;11723,68;0,3386;2,04122032885964;"inférieur"
"LePen";23,3191577288316;-0,187698788687173;2,29715261516779;-2,86109208618051;1,06066483400141;14706;12748;7,2;9919,45;0,3449;1,97408102602201;"inférieur"
"LePen";20,1772675125969;-1,98309148569235;2,18834322811821;-0,687597187971136;0,799045638559338;17269;13166;6,8;11483,8;0,3356;1,91692261218206;"inférieur"
"LePen";19,0687585178779;-1,61074871716309;1,78881931556178;1,35309113826121;-0,0704362705513684;18508;15932;9;17947,42;0,3777;2,19722457733622;"supérieur"
"LePen";23,1930148872206;-1,41352111023659;0,354660377049613;0,32239569892447;0,857513143333919;19369;14184;4,8;13176,91;0,3194;1,56861591791385;"inférieur"
"LePen";19,441880820786;2,53797350836535;0,166999308119442;-3,64607178599052;-0,800537263858217;12553;13923;15,6;11228,89;0,4239;2,74727091425549;"supérieur"
"LePen";22,5843325574149;1,56402711632167;-1,03224201835838;-4,3804191550726;0,708331015836577;16354;11442;5,2;9981,22;0,3129;1,64865862558738;"inférieur"
